Nama,Masuk,Keluar,Duration,Coba
DeleteAllPostgreSQL,20:16:59,20:16:59,2.083,10
DeleteAllPostgreSQL,20:17:09,20:17:09,1.513,11
DeleteAllPostgreSQL,20:17:44,20:17:44,1.515,12
DeleteAllPostgreSQL,20:17:52,20:17:52,2.769,13
DeleteAllPostgreSQL,20:17:59,20:17:59,1.533,14
DeleteAllPostgreSQL,20:18:07,20:18:07,2.532,15
DeleteAllPostgreSQL,20:18:15,20:18:15,0.509,16
DeleteAllPostgreSQL,20:18:23,20:18:23,1.526,17
DeleteAllPostgreSQL,20:18:46,20:18:46,1.517,18
DeleteAllPostgreSQL,20:18:53,20:18:53,2.578,19
DeleteAllPostgreSQL,20:19:01,20:19:01,1.566,20
DeleteAllPostgreSQL,20:19:10,20:19:10,1.513,21
DeleteAllPostgreSQL,20:19:17,20:19:17,1.542,22
DeleteAllPostgreSQL,20:19:25,20:19:25,1.515,23
DeleteAllPostgreSQL,20:20:51,20:20:51,1.086,24
DeleteAllPostgreSQL,20:20:59,20:20:59,1.500,25
DeleteAllPostgreSQL,20:21:10,20:21:10,2.077,26
DeleteAllPostgreSQL,20:21:17,20:21:17,2.048,27
DeleteAllPostgreSQL,20:21:25,20:21:25,1.558,28
DeleteAllPostgreSQL,20:21:50,20:21:50,2.576,29
DeleteAllPostgreSQL,20:21:58,20:21:58,1.521,30
DeleteByIDJSON,13:46:41,13:46:41,9.448,1
DeleteByIDJSON,13:46:43,13:46:44,7.591,2
DeleteByIDJSON,13:46:46,13:46:46,8.850,3
DeleteByIDJSON,13:46:48,13:46:48,9.435,4
DeleteByIDJSON,13:46:50,13:46:50,7.741,5
DeleteByIDJSON,13:46:52,13:46:52,9.568,6
DeleteByIDJSON,13:46:58,13:46:58,9.382,7
DeleteByIDJSON,13:47:04,13:47:04,6.512,8
DeleteByIDJSON,13:47:07,13:47:07,7.831,9
DeleteByIDJSON,13:47:10,13:47:10,7.485,10
DeleteByIDJSON,13:47:12,13:47:12,8.835,11
DeleteByIDJSON,13:47:19,13:47:19,8.970,12
DeleteByIDJSON,13:47:22,13:47:22,9.135,13
DeleteByIDJSON,13:48:33,13:48:33,8.390,14
DeleteByIDJSON,13:48:36,13:48:36,7.642,15
DeleteByIDJSON,13:48:39,13:48:39,8.655,16
DeleteByIDJSON,13:48:42,13:48:42,9.793,17
DeleteByIDJSON,13:48:46,13:48:46,8.531,18
DeleteByIDJSON,13:48:48,13:48:48,8.249,19
DeleteByIDJSON,13:48:56,13:48:56,7.744,20
DeleteByIDJSON,13:48:59,13:48:59,8.671,21
DeleteByIDJSON,13:49:02,13:49:02,8.097,22
DeleteByIDJSON,13:49:05,13:49:05,7.316,23
DeleteByIDJSON,13:49:08,13:49:08,8.686,24
DeleteByIDJSON,13:49:12,13:49:12,7.522,25
DeleteByIDJSON,13:49:20,13:49:20,8.026,26
DeleteByIDJSON,13:49:23,13:49:23,7.846,27
DeleteByIDJSON,13:49:28,13:49:28,8.249,28
DeleteByIDJSON,13:49:31,13:49:31,7.308,29
DeleteByIDJSON,13:49:34,13:49:34,8.317,30
DeleteByIDPostgreSQL,18:43:30,18:43:30,0.503,1
DeleteByIDPostgreSQL,18:43:32,18:43:32,0.506,2
DeleteByIDPostgreSQL,18:43:35,18:43:35,0.505,3
DeleteByIDPostgreSQL,18:43:38,18:43:38,0.507,4
DeleteByIDPostgreSQL,18:43:41,18:43:41,0.506,5
DeleteByIDPostgreSQL,18:43:43,18:43:43,0.534,6
DeleteByIDPostgreSQL,18:43:45,18:43:45,0.506,7
DeleteByIDPostgreSQL,18:43:48,18:43:48,0.506,8
DeleteByIDPostgreSQL,18:43:55,18:43:55,0.991,9
DeleteByIDPostgreSQL,18:43:58,18:43:58,0.510,10
DeleteByIDPostgreSQL,18:44:01,18:44:01,0.542,11
DeleteByIDPostgreSQL,18:44:03,18:44:03,0.505,12
DeleteByIDPostgreSQL,18:44:06,18:44:06,0.504,13
DeleteByIDPostgreSQL,18:44:08,18:44:08,0.506,14
DeleteByIDPostgreSQL,18:44:11,18:44:11,0.593,15
DeleteByIDPostgreSQL,18:44:25,18:44:25,0.506,16
DeleteByIDPostgreSQL,18:44:33,18:44:33,0.572,17
DeleteByIDPostgreSQL,19:01:08,19:01:08,0.507,18
DeleteByIDPostgreSQL,19:01:11,19:01:11,0.506,19
DeleteByIDPostgreSQL,19:01:14,19:01:14,0.510,20
DeleteByIDPostgreSQL,19:01:20,19:01:20,0.655,21
DeleteByIDPostgreSQL,19:01:22,19:01:22,0.651,22
DeleteByIDPostgreSQL,19:01:27,19:01:27,0.507,23
DeleteByIDPostgreSQL,19:01:31,19:01:31,0.512,24
DeleteByIDPostgreSQL,19:01:36,19:01:36,0.507,25
DeleteByIDPostgreSQL,19:01:44,19:01:44,0.543,26
DeleteByIDPostgreSQL,19:01:48,19:01:48,0.505,27
DeleteByIDPostgreSQL,19:01:51,19:01:51,0.505,28
DeleteByIDPostgreSQL,19:01:54,19:01:54,0.506,29
DeleteByIDPostgreSQL,19:02:04,19:02:04,1.094,30
GetAllJSON,12:53:54,12:53:54,6.154,1
GetAllJSON,12:54:50,12:54:50,6.582,2
GetAllJSON,13:45:51,13:45:51,8.116,3
GetAllJSON,13:45:51,13:45:51,7.833,3
GetAllJSON,13:45:53,13:45:53,9.761,5
GetAllJSON,13:45:54,13:45:54,6.686,6
GetAllJSON,13:45:55,13:45:55,7.171,7
GetAllJSON,13:45:56,13:45:56,7.607,8
GetAllJSON,13:45:58,13:45:58,9.236,9
GetAllJSON,13:45:59,13:45:59,8.374,10
GetAllJSON,13:46:01,13:46:01,7.468,11
GetAllJSON,13:46:02,13:46:02,6.588,12
GetAllJSON,13:46:03,13:46:03,7.004,13
GetAllJSON,13:46:04,13:46:04,6.846,14
GetAllJSON,13:46:06,13:46:06,6.947,15
GetAllJSON,13:46:07,13:46:07,6.455,16
GetAllJSON,13:46:08,13:46:08,8.505,16
GetAllJSON,13:46:09,13:46:09,6.481,18
GetAllJSON,13:46:10,13:46:10,6.338,19
GetAllJSON,13:46:11,13:46:11,8.238,20
GetAllJSON,13:46:12,13:46:12,7.394,21
GetAllJSON,13:46:13,13:46:13,6.686,22
GetAllJSON,13:46:14,13:46:14,7.329,23
GetAllJSON,13:46:15,13:46:15,6.858,24
GetAllJSON,13:46:17,13:46:17,8.538,25
GetAllJSON,13:46:18,13:46:18,8.623,26
GetAllJSON,13:46:19,13:46:19,8.592,27
GetAllJSON,13:46:20,13:46:20,7.809,28
GetAllJSON,22:36:42,22:36:42,8.167,29
GetAllJSON,22:52:00,22:52:00,6.406,30
GetAllPostgreSQL,18:41:44,18:41:44,2.156,1
GetAllPostgreSQL,18:41:45,18:41:45,3.682,2
GetAllPostgreSQL,18:41:47,18:41:47,2.561,3
GetAllPostgreSQL,18:41:48,18:41:48,2.684,5
GetAllPostgreSQL,18:41:49,18:41:49,1.939,5
GetAllPostgreSQL,18:41:50,18:41:50,2.730,6
GetAllPostgreSQL,18:41:51,18:41:51,2.370,6
GetAllPostgreSQL,18:41:52,18:41:52,2.257,8
GetAllPostgreSQL,18:41:53,18:41:53,3.002,9
GetAllPostgreSQL,18:41:54,18:41:54,3.532,10
GetAllPostgreSQL,18:41:56,18:41:56,1.763,11
GetAllPostgreSQL,18:41:57,18:41:57,2.253,12
GetAllPostgreSQL,18:41:58,18:41:58,2.070,13
GetAllPostgreSQL,18:42:15,18:42:15,2.259,14
GetAllPostgreSQL,18:42:16,18:42:16,3.973,15
GetAllPostgreSQL,18:42:17,18:42:17,1.877,16
GetAllPostgreSQL,18:42:18,18:42:18,2.132,17
GetAllPostgreSQL,18:42:19,18:42:19,2.228,18
GetAllPostgreSQL,18:42:20,18:42:20,4.498,19
GetAllPostgreSQL,18:42:21,18:42:21,3.595,20
GetAllPostgreSQL,18:42:22,18:42:22,2.022,21
GetAllPostgreSQL,18:42:23,18:42:23,2.405,22
GetAllPostgreSQL,20:51:26,20:51:26,2.588,23
GetAllPostgreSQL,20:51:31,20:51:31,3.434,24
GetAllPostgreSQL,20:51:32,20:51:32,2.510,25
GetAllPostgreSQL,20:51:56,20:51:56,3.551,26
GetAllPostgreSQL,20:52:35,20:52:35,2.021,27
GetAllPostgreSQL,21:15:23,21:15:23,2.370,28
GetAllPostgreSQL,21:17:29,21:17:29,1.863,29
GetAllPostgreSQL,22:37:11,22:37:11,3.371,30
GetByEmailJSON,12:53:47,12:53:47,6.068,1
GetByEmailJSON,12:53:49,12:53:49,7.462,2
GetByEmailJSON,12:53:51,12:53:51,7.870,3
GetByEmailJSON,12:53:52,12:53:52,7.612,4
GetByEmailJSON,12:53:56,12:53:56,5.980,5
GetByEmailJSON,12:53:58,12:53:58,7.066,6
GetByEmailJSON,12:53:59,12:53:59,5.863,7
GetByEmailJSON,12:54:01,12:54:01,6.061,8
GetByEmailJSON,12:54:02,12:54:02,6.573,9
GetByEmailJSON,12:54:04,12:54:04,7.038,10
GetByEmailJSON,12:54:06,12:54:06,7.050,11
GetByEmailJSON,12:54:07,12:54:07,6.521,12
GetByEmailJSON,12:54:09,12:54:09,6.644,13
GetByEmailJSON,12:54:10,12:54:10,6.951,14
GetByEmailJSON,12:54:12,12:54:12,5.799,15
GetByEmailJSON,12:54:14,12:54:14,6.002,16
GetByEmailJSON,12:54:15,12:54:15,7.633,17
GetByEmailJSON,12:54:16,12:54:16,6.842,18
GetByEmailJSON,12:54:18,12:54:18,6.650,19
GetByEmailJSON,12:54:19,12:54:19,6.910,20
GetByEmailJSON,12:54:21,12:54:21,6.971,21
GetByEmailJSON,12:54:23,12:54:23,5.732,22
GetByEmailJSON,12:54:25,12:54:25,7.069,23
GetByEmailJSON,12:54:26,12:54:26,6.174,24
GetByEmailJSON,12:54:28,12:54:28,6.817,25
GetByEmailJSON,12:54:29,12:54:29,6.942,26
GetByEmailJSON,12:54:31,12:54:31,6.634,27
GetByEmailJSON,12:54:32,12:54:32,5.614,28
GetByEmailJSON,12:54:34,12:54:34,7.062,29
GetByEmailJSON,12:54:36,12:54:36,5.479,30
GetByEmailPostgreSQL,13:50:41,13:50:41,4.733,1
GetByEmailPostgreSQL,13:50:48,13:50:48,5.388,2
GetByEmailPostgreSQL,13:50:50,13:50:50,4.753,3
GetByEmailPostgreSQL,20:51:29,20:51:29,5.273,4
GetByEmailPostgreSQL,20:51:30,20:51:30,4.089,5
GetByEmailPostgreSQL,20:51:35,20:51:35,4.653,6
GetByEmailPostgreSQL,20:51:36,20:51:36,5.077,7
GetByEmailPostgreSQL,20:51:40,20:51:40,4.773,8
GetByEmailPostgreSQL,20:51:42,20:51:42,5.149,9
GetByEmailPostgreSQL,20:51:43,20:51:43,6.052,10
GetByEmailPostgreSQL,20:51:45,20:51:45,3.547,11
GetByEmailPostgreSQL,20:51:47,20:51:47,6.409,12
GetByEmailPostgreSQL,20:51:48,20:51:48,3.584,13
GetByEmailPostgreSQL,20:51:49,20:51:49,3.639,14
GetByEmailPostgreSQL,20:51:50,20:51:50,3.577,15
GetByEmailPostgreSQL,21:15:27,21:15:27,5.061,16
GetByEmailPostgreSQL,21:15:29,21:15:29,4.740,17
GetByEmailPostgreSQL,21:15:30,21:15:30,5.282,18
GetByEmailPostgreSQL,21:15:32,21:15:32,4.475,19
GetByEmailPostgreSQL,21:15:34,21:15:34,4.974,20
GetByEmailPostgreSQL,21:15:35,21:15:35,4.736,21
GetByEmailPostgreSQL,21:15:36,21:15:36,5.099,22
GetByEmailPostgreSQL,21:15:37,21:15:37,4.995,23
GetByEmailPostgreSQL,21:15:39,21:15:39,4.778,24
GetByEmailPostgreSQL,21:15:40,21:15:40,5.520,25
GetByEmailPostgreSQL,21:15:42,21:15:42,4.641,26
GetByEmailPostgreSQL,21:15:43,21:15:43,5.243,27
GetByEmailPostgreSQL,21:15:45,21:15:45,4.708,28
GetByEmailPostgreSQL,21:15:46,21:15:46,4.878,29
GetByEmailPostgreSQL,21:15:47,21:15:47,4.980,30
GetByGenderJSON,12:54:38,12:54:38,6.267,1
GetByGenderJSON,12:54:40,12:54:40,6.097,2
GetByGenderJSON,12:54:41,12:54:41,6.034,3
GetByGenderJSON,12:54:43,12:54:43,6.362,4
GetByGenderJSON,12:54:44,12:54:44,5.824,5
GetByGenderJSON,12:54:46,12:54:46,6.014,6
GetByGenderJSON,12:54:48,12:54:48,5.532,7
GetByGenderJSON,12:54:49,12:54:49,6.178,8
GetByGenderJSON,12:54:51,12:54:51,6.134,9
GetByGenderJSON,12:54:53,12:54:53,7.037,10
GetByGenderJSON,12:54:54,12:54:54,6.126,11
GetByGenderJSON,12:54:56,12:54:56,6.692,12
GetByGenderJSON,12:54:57,12:54:57,5.598,13
GetByGenderJSON,12:54:59,12:54:59,7.844,14
GetByGenderJSON,12:55:00,12:55:00,5.658,15
GetByGenderJSON,12:55:01,12:55:01,5.644,16
GetByGenderJSON,12:55:03,12:55:03,6.137,17
GetByGenderJSON,12:55:05,12:55:05,5.611,18
GetByGenderJSON,12:55:06,12:55:06,6.661,19
GetByGenderJSON,12:55:08,12:55:08,7.356,20
GetByGenderJSON,12:55:09,12:55:09,6.746,21
GetByGenderJSON,12:55:11,12:55:11,6.015,22
GetByGenderJSON,12:55:12,12:55:12,5.842,23
GetByGenderJSON,12:55:14,12:55:14,5.821,24
GetByGenderJSON,12:55:15,12:55:15,6.136,25
GetByGenderJSON,12:55:17,12:55:17,5.241,26
GetByGenderJSON,12:55:18,12:55:18,5.879,27
GetByGenderJSON,12:55:20,12:55:20,6.261,28
GetByGenderJSON,12:55:21,12:55:21,6.753,29
GetByGenderJSON,12:55:22,12:55:22,5.807,30
GetByGenderPostgreSQL,13:50:52,13:50:52,1.687,1
GetByGenderPostgreSQL,13:50:54,13:50:54,1.355,2
GetByGenderPostgreSQL,20:51:52,20:51:52,1.458,3
GetByGenderPostgreSQL,20:51:53,20:51:53,2.310,4
GetByGenderPostgreSQL,20:51:54,20:51:54,1.333,5
GetByGenderPostgreSQL,20:51:58,20:51:58,1.744,6
GetByGenderPostgreSQL,21:15:49,21:15:49,1.372,7
GetByGenderPostgreSQL,21:15:51,21:15:51,1.901,8
GetByGenderPostgreSQL,21:15:53,21:15:53,1.672,9
GetByGenderPostgreSQL,21:15:55,21:15:55,1.304,10
GetByGenderPostgreSQL,21:15:56,21:15:56,1.528,11
GetByGenderPostgreSQL,21:15:59,21:15:59,2.281,12
GetByGenderPostgreSQL,21:16:00,21:16:00,2.147,13
GetByGenderPostgreSQL,21:16:02,21:16:02,1.532,14
GetByGenderPostgreSQL,21:16:03,21:16:03,1.289,15
GetByGenderPostgreSQL,21:16:05,21:16:05,1.865,16
GetByGenderPostgreSQL,21:16:06,21:16:06,1.250,17
GetByGenderPostgreSQL,21:16:08,21:16:08,1.557,18
GetByGenderPostgreSQL,21:16:09,21:16:09,1.440,19
GetByGenderPostgreSQL,21:16:11,21:16:11,2.097,20
GetByGenderPostgreSQL,21:16:12,21:16:12,1.725,21
GetByGenderPostgreSQL,21:16:14,21:16:14,1.363,22
GetByGenderPostgreSQL,21:16:15,21:16:15,1.731,23
GetByGenderPostgreSQL,21:16:17,21:16:17,1.843,24
GetByGenderPostgreSQL,21:16:18,21:16:18,1.231,25
GetByGenderPostgreSQL,21:16:19,21:16:19,1.902,26
GetByGenderPostgreSQL,21:16:21,21:16:21,1.256,27
GetByGenderPostgreSQL,21:16:22,21:16:22,2.204,28
GetByGenderPostgreSQL,21:16:24,21:16:24,1.747,29
GetByGenderPostgreSQL,21:16:25,21:16:25,1.746,30
GetByIDJSON,12:55:48,12:55:48,7.204,1
GetByIDJSON,13:23:30,13:23:30,7.108,2
GetByIDJSON,13:23:35,13:23:35,6.077,3
GetByIDJSON,13:23:44,13:23:44,8.691,4
GetByIDJSON,13:23:53,13:23:53,7.319,5
GetByIDJSON,13:23:58,13:23:58,7.402,6
GetByIDJSON,13:25:06,13:25:06,6.357,7
GetByIDJSON,13:25:15,13:25:15,6.513,8
GetByIDJSON,13:39:09,13:39:09,8.735,9
GetByIDJSON,13:39:14,13:39:14,6.772,10
GetByIDJSON,13:39:34,13:39:34,7.089,11
GetByIDJSON,13:39:46,13:39:46,7.393,12
GetByIDJSON,13:39:56,13:39:56,7.797,13
GetByIDJSON,13:40:04,13:40:04,8.031,14
GetByIDJSON,13:40:13,13:40:13,8.252,15
GetByIDJSON,13:40:22,13:40:22,7.279,16
GetByIDJSON,13:40:30,13:40:30,8.740,17
GetByIDJSON,13:41:29,13:41:29,7.321,18
GetByIDJSON,13:41:36,13:41:36,6.176,19
GetByIDJSON,13:41:46,13:41:46,5.701,20
GetByIDJSON,13:41:53,13:41:53,6.359,21
GetByIDJSON,13:41:59,13:41:59,5.838,22
GetByIDJSON,13:43:59,13:43:59,5.789,23
GetByIDJSON,13:44:04,13:44:04,5.496,24
GetByIDJSON,13:44:14,13:44:14,6.788,25
GetByIDJSON,13:44:18,13:44:19,5.809,26
GetByIDJSON,13:44:30,13:44:30,7.152,27
GetByIDJSON,13:44:40,13:44:40,5.648,28
GetByIDJSON,13:44:52,13:44:52,6.005,29
GetByIDJSON,13:45:00,13:45:00,6.363,30
GetByIDPostgreSQL,17:42:15,17:42:15,2.708,1
GetByIDPostgreSQL,17:42:22,17:42:22,0.507,2
GetByIDPostgreSQL,17:42:27,17:42:27,0.506,3
GetByIDPostgreSQL,17:42:31,17:42:31,0.506,4
GetByIDPostgreSQL,17:42:36,17:42:36,0.519,5
GetByIDPostgreSQL,17:42:42,17:42:42,0.999,6
GetByIDPostgreSQL,17:42:47,17:42:47,0.504,7
GetByIDPostgreSQL,18:04:40,18:04:40,0.568,8
GetByIDPostgreSQL,18:04:45,18:04:45,0.951,9
GetByIDPostgreSQL,18:04:55,18:04:55,0.506,10
GetByIDPostgreSQL,18:05:02,18:05:02,0.507,11
GetByIDPostgreSQL,18:05:31,18:05:31,0.509,12
GetByIDPostgreSQL,18:05:38,18:05:38,0.506,13
GetByIDPostgreSQL,18:05:48,18:05:48,0.970,14
GetByIDPostgreSQL,18:06:17,18:06:17,0.505,15
GetByIDPostgreSQL,18:06:23,18:06:23,0.505,16
GetByIDPostgreSQL,18:06:30,18:06:30,0.590,17
GetByIDPostgreSQL,18:06:36,18:06:36,0.506,18
GetByIDPostgreSQL,18:06:41,18:06:41,1.505,19
GetByIDPostgreSQL,18:06:46,18:06:46,0.506,20
GetByIDPostgreSQL,18:06:51,18:06:51,0.506,21
GetByIDPostgreSQL,18:35:15,18:35:15,0.519,22
GetByIDPostgreSQL,18:35:25,18:35:25,0.506,23
GetByIDPostgreSQL,18:35:29,18:35:29,0.529,24
GetByIDPostgreSQL,18:35:34,18:35:34,0.506,25
GetByIDPostgreSQL,18:36:36,18:36:36,0.505,26
GetByIDPostgreSQL,18:37:28,18:37:28,0.506,27
GetByIDPostgreSQL,18:37:35,18:37:35,0.504,28
GetByIDPostgreSQL,18:37:42,18:37:42,0.508,29
GetByIDPostgreSQL,18:44:56,18:44:56,0.507,30
GetByNameJSON,12:52:56,12:52:56,6.126,1
GetByNameJSON,12:52:57,12:52:57,6.890,2
GetByNameJSON,12:52:59,12:52:59,7.046,3
GetByNameJSON,12:53:01,12:53:01,6.488,4
GetByNameJSON,12:53:02,12:53:02,7.034,5
GetByNameJSON,12:53:04,12:53:04,7.441,6
GetByNameJSON,12:53:05,12:53:05,5.583,7
GetByNameJSON,12:53:06,12:53:06,6.471,8
GetByNameJSON,12:53:08,12:53:08,5.546,9
GetByNameJSON,12:53:09,12:53:09,6.352,10
GetByNameJSON,12:53:11,12:53:11,6.385,11
GetByNameJSON,12:53:12,12:53:12,6.366,12
GetByNameJSON,12:53:14,12:53:15,7.106,13
GetByNameJSON,12:53:16,12:53:16,6.300,14
GetByNameJSON,12:53:18,12:53:18,6.541,15
GetByNameJSON,12:53:19,12:53:19,8.042,16
GetByNameJSON,12:53:21,12:53:21,6.809,17
GetByNameJSON,12:53:23,12:53:23,5.453,18
GetByNameJSON,12:53:24,12:53:24,6.010,19
GetByNameJSON,12:53:26,12:53:26,5.217,20
GetByNameJSON,12:53:27,12:53:27,7.012,21
GetByNameJSON,12:53:29,12:53:29,7.081,22
GetByNameJSON,12:53:30,12:53:30,8.921,23
GetByNameJSON,12:53:32,12:53:32,6.865,24
GetByNameJSON,12:53:34,12:53:34,6.158,25
GetByNameJSON,12:53:36,12:53:36,5.671,26
GetByNameJSON,12:53:38,12:53:38,5.898,27
GetByNameJSON,12:53:39,12:53:39,6.444,28
GetByNameJSON,12:53:41,12:53:41,7.018,29
GetByNameJSON,12:53:43,12:53:43,6.917,30
GetByNamePostgreSQL,13:49:55,13:49:55,7.410,1
GetByNamePostgreSQL,13:49:57,13:49:57,3.911,2
GetByNamePostgreSQL,13:49:58,13:49:58,3.643,3
GetByNamePostgreSQL,13:50:00,13:50:00,3.332,4
GetByNamePostgreSQL,13:50:01,13:50:01,3.770,5
GetByNamePostgreSQL,13:50:03,13:50:03,3.650,6
GetByNamePostgreSQL,13:50:04,13:50:04,3.200,7
GetByNamePostgreSQL,13:50:06,13:50:06,3.771,8
GetByNamePostgreSQL,13:50:07,13:50:07,3.706,9
GetByNamePostgreSQL,13:50:09,13:50:09,3.478,10
GetByNamePostgreSQL,13:50:10,13:50:10,4.470,11
GetByNamePostgreSQL,13:50:12,13:50:12,5.057,12
GetByNamePostgreSQL,13:50:13,13:50:13,3.673,13
GetByNamePostgreSQL,13:50:15,13:50:15,3.435,14
GetByNamePostgreSQL,13:50:16,13:50:16,3.749,15
GetByNamePostgreSQL,13:50:17,13:50:17,3.830,16
GetByNamePostgreSQL,13:50:18,13:50:18,3.730,17
GetByNamePostgreSQL,13:50:20,13:50:20,3.851,18
GetByNamePostgreSQL,13:50:22,13:50:22,3.712,19
GetByNamePostgreSQL,13:50:23,13:50:23,3.155,20
GetByNamePostgreSQL,13:50:25,13:50:25,3.797,21
GetByNamePostgreSQL,13:50:26,13:50:26,4.059,22
GetByNamePostgreSQL,13:50:27,13:50:27,3.614,23
GetByNamePostgreSQL,13:50:28,13:50:28,3.732,24
GetByNamePostgreSQL,13:50:30,13:50:30,3.602,25
GetByNamePostgreSQL,13:50:31,13:50:31,3.806,26
GetByNamePostgreSQL,13:50:33,13:50:33,3.352,27
GetByNamePostgreSQL,13:50:35,13:50:35,4.281,28
GetByNamePostgreSQL,13:50:38,13:50:38,3.807,29
GetByNamePostgreSQL,21:17:31,21:17:31,3.924,30
InsertJSON,20:01:50,20:01:50,1.711,1
InsertJSON,19:04:53,19:04:53,2.880,1
InsertJSON,20:01:59,20:01:59,3.299,3
InsertJSON,20:02:07,20:02:07,2.168,4
InsertJSON,20:15:23,20:15:23,2.181,5
InsertJSON,20:15:36,20:15:36,3.338,6
InsertJSON,20:16:26,20:16:26,1.650,7
InsertJSON,20:16:35,20:16:35,1.617,8
InsertJSON,20:16:54,20:16:54,1.710,9
InsertJSON,20:17:05,20:17:05,3.367,10
InsertJSON,20:17:39,20:17:39,1.244,11
InsertJSON,20:17:48,20:17:48,1.574,12
InsertJSON,20:17:56,20:17:56,2.182,13
InsertJSON,20:18:03,20:18:03,2.710,14
InsertJSON,20:18:12,20:18:12,1.855,15
InsertJSON,20:18:20,20:18:20,1.806,16
InsertJSON,20:18:42,20:18:42,2.229,17
InsertJSON,20:18:49,20:18:49,2.421,18
InsertJSON,20:18:57,20:18:57,1.824,19
InsertJSON,20:19:06,20:19:06,3.445,20
InsertJSON,20:19:14,20:19:14,2.140,21
InsertJSON,20:19:21,20:19:21,2.611,22
InsertJSON,20:20:48,20:20:48,2.098,23
InsertJSON,20:20:55,20:20:55,2.521,24
InsertJSON,20:21:07,20:21:07,2.912,25
InsertJSON,20:21:14,20:21:14,2.445,26
InsertJSON,20:21:22,20:21:22,1.966,27
InsertJSON,20:21:47,20:21:47,1.381,28
InsertJSON,20:21:54,20:21:54,2.279,29
InsertJSON,20:44:31,20:44:31,2.113,30
InsertPostgreSQL,19:04:53,19:04:53,53.083,1
InsertPostgreSQL,20:01:50,20:01:50,58.012,2
InsertPostgreSQL,20:01:59,20:01:59,58.219,3
InsertPostgreSQL,20:02:07,20:02:08,63.755,4
InsertPostgreSQL,20:15:23,20:15:23,58.054,5
InsertPostgreSQL,20:15:36,20:15:36,59.248,6
InsertPostgreSQL,20:16:26,20:16:26,51.047,7
InsertPostgreSQL,20:16:35,20:16:35,53.496,8
InsertPostgreSQL,20:16:54,20:16:54,52.700,9
InsertPostgreSQL,20:17:05,20:17:05,57.774,10
InsertPostgreSQL,20:17:39,20:17:39,56.173,11
InsertPostgreSQL,20:17:48,20:17:48,55.630,12
InsertPostgreSQL,20:17:56,20:17:56,53.096,13
InsertPostgreSQL,20:18:03,20:18:03,58.793,14
InsertPostgreSQL,20:18:12,20:18:12,56.349,15
InsertPostgreSQL,20:18:20,20:18:20,56.467,16
InsertPostgreSQL,20:18:42,20:18:42,56.520,17
InsertPostgreSQL,20:18:49,20:18:50,55.212,18
InsertPostgreSQL,20:18:57,20:18:57,56.486,19
InsertPostgreSQL,20:19:06,20:19:06,59.012,20
InsertPostgreSQL,20:19:14,20:19:14,57.387,21
InsertPostgreSQL,20:19:21,20:19:21,51.010,22
InsertPostgreSQL,20:20:48,20:20:48,59.941,23
InsertPostgreSQL,20:20:55,20:20:55,51.146,24
InsertPostgreSQL,20:21:07,20:21:07,58.957,25
InsertPostgreSQL,20:21:14,20:21:14,53.968,26
InsertPostgreSQL,20:21:22,20:21:22,54.997,27
